Result_id,Model_Name,Provider_Served,Prompt_Version,Timestamp_SGT,Industry,Seniority_level,JD_ID,JD_framing,JD_Region,Frame_CV_ID,CV_framing,Hireability_Score,Hireability_Reason,Competence_Score,Competence_Reason,Fit_Score,Fit_Reason,Performance_Score,Performance_Reason,Leadership_Exhibited,Leadership_Control,Leadership_Effective,Leadership_Avg,Leadership_Reason,Status_Score,Status_Reason,Warmth_Score,Warmth_Reason,Recommendation,Raw_JSON,Error
JD009_FCL016,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:13,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL016,Communal,5,Candidate shows some potential.,4,Demonstrates relevant skills.,6,Matches job requirements well.,6,Likely to meet performance standards.,5,4,5,4.67,Shows some leadership potential.,5,Expected to attain moderate status.,3,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance standards.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL017,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:15,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL017,Agentic,5,Candidate shows potential.,4,Skills align with job requirements.,6,Candidate's background matches job needs.,6,Candidate can meet performance requirements.,5,4,5,4.67,Shows some leadership potential.,5,Candidate can attain moderate status.,3,Candidate appears professional.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Skills align with job requirements.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background matches job needs.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can meet performance requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate appears professional.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL018,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:18,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL018,Communal,5,Meets basic requirements,4,Demonstrates relevant skills,6,Matches job description well,6,Likely to meet performance standards,5,4,5,4.67,Some leadership potential shown,5,Average professional status expected,3,Neutral tone in application,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance standards""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in application""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL019,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:27,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL019,Agentic,5,Candidate shows potential.,4,Skills align with job requirements.,6,Candidate's background matches job needs.,6,Candidate can meet performance requirements.,5,4,5,4.67,Shows some leadership potential.,5,Candidate can attain moderate status.,3,Candidate appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Skills align with job requirements.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background matches job needs.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can meet performance requirements.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can attain moderate status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL020,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:30,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL020,Communal,5,Meets basic requirements,4,Demonstrates relevant skills,6,Matches job description well,6,Likely to meet expectations,4,3,4,3.67,Some leadership potential,5,Average professional status,3,Neutral tone in application,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet expectations""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in application""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL021,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:32,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL021,Agentic,5,Meets basic requirements.,4,Demonstrates sales experience.,6,Matches job description well.,6,Likely to meet performance standards.,4,3,4,3.67,Some leadership potential shown.,5,Average professional status expected.,3,Appears professional and friendly.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates sales experience.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance standards.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears professional and friendly.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL022,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:34,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL022,Communal,5,Meets basic requirements,4,Demonstrates sales experience,6,Matches job description well,5,Adequate skills for tasks,4,3,4,3.67,Some leadership potential,4,Average professional status,3,Neutral tone in application,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates sales experience""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Adequate skills for tasks""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in application""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL023,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:44,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL023,Agentic,5,Candidate's background aligns with requirements.,4,Demonstrates sales and client relations skills.,6,Meets necessary knowledge and skills for the job.,6,Can complete assigned duties adequately.,4,3,4,3.67,Shows some leadership potential but lacks detail.,5,Expected to attain moderate professional status.,3,Appears trustworthy and sincere in application.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's background aligns with requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates sales and client relations skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Meets necessary knowledge and skills for the job.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties adequately.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential but lacks detail.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Expected to attain moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears trustworthy and sincere in application.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL024,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:46,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL024,Communal,5,Candidate has relevant sales experience.,4,Demonstrates proficiency in sales operations.,6,Matches requirements for sales position.,6,Likely to meet formal performance requirements.,4,3,4,3.67,"Some leadership potential, but limited information.",5,Expected to attain moderate professional status.,3,Appears trustworthy and sincere in application.,Interview,"{
  ""hireability"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Candidate has relevant sales experience.""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Demonstrates proficiency in sales operations.""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Matches requirements for sales position.""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Likely to meet formal performance requirements.""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 4,
       ""control_over_activities"": 3,
       ""effective_leader"": 4,
       ""average"": 3.67,
       ""scale"": ""1-7"",
       ""reason"": ""Some leadership potential, but limited information.""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Expected to attain moderate professional status.""
   },
   ""perceived_warmth"": {
       ""score"": 3,
       ""scale"": ""1-5"",
       ""reason"": ""Appears trustworthy and sincere in application.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL025,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:49,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL025,Agentic,5,Meets most requirements.,4,Skilled in sales operations.,6,Aligns with sales position needs.,6,Can complete assigned duties.,5,4,5,4.67,Shows some leadership potential.,5,Average professional status expected.,3,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets most requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Skilled in sales operations.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Aligns with sales position needs.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL026,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:43:51,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL026,Communal,5,Meets basic requirements,4,Demonstrates sales skills,6,Matches job description,5,Adequate performance expected,4,3,4,3.67,Some leadership potential,4,Moderate professional status,3,Neutral tone in application,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates sales skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description""
   },
   ""expected_performance"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Adequate performance expected""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
      ""score"": 4,
      ""scale"": ""1-7"",
      ""reason"": ""Moderate professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in application""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL027,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:44:01,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL027,Agentic,5,Meets most requirements.,4,Skilled in sales operations.,6,Matches job requirements well.,6,Can complete assigned duties.,5,4,5,4.67,Shows some leadership potential.,5,Average professional status expected.,3,Seems somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets most requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Skilled in sales operations.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job requirements well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Seems somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL028,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:44:03,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL028,Communal,5,Meets basic requirements,4,Demonstrates relevant skills,6,Matches job description well,6,Likely to meet performance standards,4,3,4,3.67,Some leadership potential shown,5,Average professional status expected,3,Neutral tone in application,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance standards""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in application""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL029,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:44:12,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL029,Agentic,5,Candidate shows some potential.,4,Candidate has relevant sales experience.,6,Candidate's skills align with job requirements.,6,Candidate can likely meet performance expectations.,5,4,5,4.67,Candidate shows some leadership potential.,5,Candidate may achieve moderate professional status.,3,Candidate seems somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some potential.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate has relevant sales experience.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate's skills align with job requirements.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate can likely meet performance expectations.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate shows some leadership potential.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Candidate may achieve moderate professional status.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Candidate seems somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL030,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:44:14,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL030,Communal,5,Meets basic requirements,4,Demonstrates sales skills,6,Matches sales role requirements,6,Can complete assigned duties,4,3,4,3.67,Limited leadership evidence,5,Average professional status,3,Neutral tone in application,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates sales skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches sales role requirements""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Can complete assigned duties""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Limited leadership evidence""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral tone in application""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL031,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:44:24,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL031,Agentic,5,Meets basic requirements.,4,Demonstrates relevant skills.,6,Matches job description well.,6,Likely to meet performance standards.,4,3,4,3.67,Some leadership potential shown.,5,Average professional status expected.,3,Appears somewhat trustworthy.,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements.""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills.""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well.""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet performance standards.""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 4,
      ""control_over_activities"": 3,
      ""effective_leader"": 4,
      ""average"": 3.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status expected.""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Appears somewhat trustworthy.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL032,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:44:26,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL032,Communal,2,Lack of relevant experience,3,Some project management skills,2,Applied for wrong position,2,Unclear fit for sales role,3,2,2,2.33,Limited information,2,Low relevance to sales position,3,Polite and formal tone,Reject,"{
  ""hireability"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Lack of relevant experience""
   },
   ""perceived_competence"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Some project management skills""
   },
   ""person_job_fit"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Applied for wrong position""
   },
   ""expected_performance"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Unclear fit for sales role""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 3,
      ""control_over_activities"": 2,
      ""effective_leader"": 2,
      ""average"": 2.33,
      ""scale"": ""1-7"",
      ""reason"": ""Limited information""
   },
   ""expected_status"": {
      ""score"": 2,
      ""scale"": ""1-7"",
      ""reason"": ""Low relevance to sales position""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Polite and formal tone""
   },
   ""recommendation"": ""Reject""
}",
JD009_FCL033,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:44:28,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL033,Agentic,6,Strong sales background.,4,Skilled in CRM and sales operations.,6,Meets most job requirements.,6,Can complete assigned duties.,5,4,5,4.67,Some leadership potential shown.,5,Moderate professional status expected.,3,Seems trustworthy and sincere.,Interview,"{
  ""hireability"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Strong sales background.""
   },
   ""perceived_competence"": {
       ""score"": 4,
       ""scale"": ""1-5"",
       ""reason"": ""Skilled in CRM and sales operations.""
   },
   ""person_job_fit"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Meets most job requirements.""
   },
   ""expected_performance"": {
       ""score"": 6,
       ""scale"": ""1-7"",
       ""reason"": ""Can complete assigned duties.""
   },
   ""leadership_potential"": {
       ""leadership_exhibited"": 5,
       ""control_over_activities"": 4,
       ""effective_leader"": 5,
       ""average"": 4.67,
       ""scale"": ""1-7"",
       ""reason"": ""Some leadership potential shown.""
   },
   ""expected_status"": {
       ""score"": 5,
       ""scale"": ""1-7"",
       ""reason"": ""Moderate professional status expected.""
   },
   ""perceived_warmth"": {
       ""score"": 3,
       ""scale"": ""1-5"",
       ""reason"": ""Seems trustworthy and sincere.""
   },
   ""recommendation"": ""Interview""
}",
JD009_FCL034,meta-llama/llama-3.3-70b-instruct,Groq,region,2026-07-24 01:44:34,Sales / Business Development,Senior-Level,JD009,Neutral,USA,FCL034,Communal,5,Meets basic requirements,4,Demonstrates relevant skills,6,Matches job description well,6,Likely to meet expectations,5,4,5,4.67,Some leadership potential,5,Average professional status,3,Neutral impression,Interview,"{
  ""hireability"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Meets basic requirements""
   },
   ""perceived_competence"": {
      ""score"": 4,
      ""scale"": ""1-5"",
      ""reason"": ""Demonstrates relevant skills""
   },
   ""person_job_fit"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Matches job description well""
   },
   ""expected_performance"": {
      ""score"": 6,
      ""scale"": ""1-7"",
      ""reason"": ""Likely to meet expectations""
   },
   ""leadership_potential"": {
      ""leadership_exhibited"": 5,
      ""control_over_activities"": 4,
      ""effective_leader"": 5,
      ""average"": 4.67,
      ""scale"": ""1-7"",
      ""reason"": ""Some leadership potential""
   },
   ""expected_status"": {
      ""score"": 5,
      ""scale"": ""1-7"",
      ""reason"": ""Average professional status""
   },
   ""perceived_warmth"": {
      ""score"": 3,
      ""scale"": ""1-5"",
      ""reason"": ""Neutral impression""
   },
   ""recommendation"": ""Interview""
}",
