Prompt_Version,Industry,JD_Region,JD_framing,Seniority_level,CV_framing,Model_Origin,Metric,Provider,Mean,Std_Dev,Sample_Size
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Leadership_Avg,google,2.0,0.5252,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Leadership_Avg,openai,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Leadership_Avg,openrouter,2.8883,0.6603,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Status_Score,anthropic,2.2,0.4068,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Status_Score,google,3.2333,0.6261,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Status_Score,openai,2.8333,0.379,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Status_Score,openrouter,4.4,0.4983,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Warmth_Score,anthropic,2.8667,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Warmth_Score,google,3.1667,0.5307,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Warmth_Score,openai,3.5,0.5085,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Entry-Level,Communal,USA,Warmth_Score,openrouter,3.2,0.6103,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Hireability_Score,deepseek,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Hireability_Score,minimax,2.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Hireability_Score,qwen,2.4333,0.504,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Hireability_Score,tencent,2.4667,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Competence_Score,deepseek,2.1,0.3051,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Competence_Score,minimax,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Competence_Score,qwen,2.4667,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Competence_Score,tencent,2.4667,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Fit_Score,deepseek,1.9333,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Fit_Score,minimax,1.9667,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Fit_Score,qwen,2.4,0.5632,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Fit_Score,tencent,2.4667,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Performance_Score,deepseek,2.0667,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Performance_Score,minimax,2.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Performance_Score,qwen,2.4333,0.504,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Performance_Score,tencent,2.4667,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Leadership_Avg,deepseek,1.411,0.4927,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Leadership_Avg,minimax,1.9333,0.2216,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Leadership_Avg,qwen,1.9667,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Leadership_Avg,tencent,1.5333,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Status_Score,deepseek,1.8,0.4068,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Status_Score,minimax,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Status_Score,qwen,2.4333,0.504,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Status_Score,tencent,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Warmth_Score,deepseek,2.8667,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Warmth_Score,minimax,3.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Warmth_Score,qwen,2.9333,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,China,Warmth_Score,tencent,3.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,EU,Hireability_Score,mistral,3.4667,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,EU,Competence_Score,mistral,3.0333,0.3198,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,EU,Fit_Score,mistral,3.8667,0.9732,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,EU,Performance_Score,mistral,3.9667,0.8087,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,EU,Leadership_Avg,mistral,2.5333,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,EU,Status_Score,mistral,3.1667,0.6477,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,EU,Warmth_Score,mistral,2.9667,0.3198,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,SEA,Hireability_Score,sealion,3.3667,0.4901,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,SEA,Competence_Score,sealion,3.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,SEA,Fit_Score,sealion,4.3333,0.5467,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,SEA,Performance_Score,sealion,4.2333,0.4302,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,SEA,Leadership_Avg,sealion,2.121,0.1617,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,SEA,Status_Score,sealion,3.2,0.4068,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,SEA,Warmth_Score,sealion,2.9333,0.3651,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Hireability_Score,anthropic,2.6667,0.6065,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Hireability_Score,google,2.9,0.803,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Hireability_Score,openai,3.0667,0.3651,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Hireability_Score,openrouter,4.6333,0.5561,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Competence_Score,anthropic,2.0667,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Competence_Score,google,3.2,0.4068,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Competence_Score,openai,2.6667,0.4795,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Competence_Score,openrouter,3.6667,0.4795,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Fit_Score,anthropic,2.4667,0.5713,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Fit_Score,google,2.4,0.724,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Fit_Score,openai,3.0667,0.3651,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Fit_Score,openrouter,5.5667,0.8172,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Performance_Score,anthropic,2.6667,0.6065,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Performance_Score,google,3.0333,0.8087,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Performance_Score,openai,3.0667,0.3651,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Performance_Score,openrouter,5.5667,0.8172,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,anthropic,1.56,0.4598,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,google,1.4,0.5632,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,openai,2.1,0.3051,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Leadership_Avg,openrouter,3.9,1.2559,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Status_Score,anthropic,2.0333,0.3198,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Status_Score,google,2.3,0.535,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Status_Score,openai,2.1,0.3051,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Status_Score,openrouter,4.6,0.6747,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Warmth_Score,anthropic,2.8667,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Warmth_Score,google,3.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Warmth_Score,openai,3.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Agentic,USA,Warmth_Score,openrouter,2.8,0.4842,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Hireability_Score,deepseek,1.8667,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Hireability_Score,minimax,1.9667,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Hireability_Score,qwen,2.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Hireability_Score,tencent,2.1,0.3051,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Competence_Score,deepseek,1.8667,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Competence_Score,minimax,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Competence_Score,qwen,2.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Competence_Score,tencent,2.1,0.3051,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Fit_Score,deepseek,1.7333,0.4498,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Fit_Score,minimax,1.9333,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Fit_Score,qwen,2.0,0.2626,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Fit_Score,tencent,2.1,0.3051,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Performance_Score,deepseek,1.8333,0.379,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Performance_Score,minimax,1.9667,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Performance_Score,qwen,2.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Performance_Score,tencent,2.1333,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Leadership_Avg,deepseek,1.4457,0.4906,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Leadership_Avg,minimax,1.821,0.3704,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Leadership_Avg,qwen,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Leadership_Avg,tencent,1.2667,0.4498,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Status_Score,deepseek,1.6,0.4983,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Status_Score,minimax,1.9667,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Status_Score,qwen,2.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Status_Score,tencent,1.9333,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Warmth_Score,deepseek,2.9,0.5477,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Warmth_Score,minimax,3.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Warmth_Score,qwen,3.0333,0.1826,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,China,Warmth_Score,tencent,3.2667,0.4498,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,EU,Hireability_Score,mistral,2.8,0.4842,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,EU,Competence_Score,mistral,2.5,0.5085,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,EU,Fit_Score,mistral,2.7333,0.8683,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,EU,Performance_Score,mistral,2.8333,0.8339,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,EU,Leadership_Avg,mistral,2.1,0.3051,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,EU,Status_Score,mistral,2.4333,0.504,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,EU,Warmth_Score,mistral,3.1667,0.379,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,SEA,Hireability_Score,sealion,3.0667,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,SEA,Competence_Score,sealion,2.7667,0.4302,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,SEA,Fit_Score,sealion,3.7667,0.5683,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,SEA,Performance_Score,sealion,3.8,0.5509,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,SEA,Leadership_Avg,sealion,1.944,0.3405,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,SEA,Status_Score,sealion,2.8,0.4842,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,SEA,Warmth_Score,sealion,3.1333,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Hireability_Score,anthropic,2.1667,0.379,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Hireability_Score,google,2.2667,0.5208,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Hireability_Score,openai,2.9333,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Hireability_Score,openrouter,4.1333,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Competence_Score,anthropic,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Competence_Score,google,2.6,0.4983,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Competence_Score,openai,2.1333,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Competence_Score,openrouter,3.2,0.4068,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Fit_Score,anthropic,2.1333,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Fit_Score,google,1.6667,0.6065,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Fit_Score,openai,2.8667,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Fit_Score,openrouter,5.0333,0.7184,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Performance_Score,anthropic,2.2,0.4068,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Performance_Score,google,2.2667,0.6915,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Performance_Score,openai,2.9333,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Performance_Score,openrouter,5.0333,0.7184,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Leadership_Avg,anthropic,1.2767,0.447,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Leadership_Avg,google,1.1333,0.3457,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Leadership_Avg,openai,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Leadership_Avg,openrouter,2.8427,1.0331,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Status_Score,anthropic,1.8333,0.379,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Status_Score,google,1.8667,0.5074,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Status_Score,openai,2.0,0.0,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Status_Score,openrouter,4.0667,0.5833,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Warmth_Score,anthropic,3.0,0.2626,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Warmth_Score,google,3.0667,0.2537,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Warmth_Score,openai,3.1667,0.379,30
region,Procurement / Sourcing / Supply Chain,USA,Balanced,Senior-Level,Communal,USA,Warmth_Score,openrouter,2.9,0.803,30
region,Procurement / Sourcing / Supply Chain,USA,Neutral,Entry-Level,Agentic,China,Hireability_Score,deepseek,3.1667,1.0532,30
region,Procurement / Sourcing / Supply Chain,USA,Neutral,Entry-Level,Agentic,China,Hireability_Score,minimax,2.7667,0.504,30
